can_id,dlc,d0,d1,d2,d3,d4,d5,d6,d7,freq,inter_arrival,byte_dev
0.36190476190476195,0.0,0.09411764705882353,0.171875,0.13095238095238093,0.18823529411764706,0.03137254901960784,0.5607843137254902,0.5215311004784688,0.16470588235294117,0.38268031849431083,0.2367845911434521,0.2165872034094583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939833217822903,0.0401669466006328,0.0
0.18095238095238098,0.0,0.058823529411764705,0.6666666666666666,0.0,1.0,0.027450980392156862,0.5019607843137255,0.03349282296650718,0.25098039215686274,0.36409660676800104,0.2300014175225717,0.12438434291263462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29608191096586517,0.18534473190554338,0.0
0.8029761904761905,0.0,0.8470588235294118,0.46875,0.0,0.5411764705882353,0.0,0.0,0.0,0.0,0.38268031849431083,0.23872310056707488,0.12210826372252412
0.6470238095238096,0.0,0.0,0.3333333333333333,0.38095238095238093,1.0,0.49411764705882355,0.7137254901960784,0.03827751196172249,0.0,0.38268031849431083,0.23930874890296766,0.04292376497212261
0.4702380952380953,0.0,0.0196078431372549,0.171875,0.42857142857142855,0.03529411764705882,0.12941176470588234,0.12941176470588234,0.0,0.43529411764705883,0.36409660676800104,0.25470524806880057,0.17347474258732484
0.4815476190476191,0.0,0.047058823529411764,0.9947916666666666,0.503968253968254,0.0784313725490196,0.06666666666666667,0.12549019607843137,0.0,0.0784313725490196,0.34374045372979056,0.23243234924882866,0.11862917377081146
0.7148809523809524,0.0,0.16078431372549018,0.203125,0.15476190476190477,0.13725490196078433,0.0,0.0,0.0,0.6039215686274509,0.26756254955818887,0.3027010480136667,0.0
0.5047619047619049,0.0,0.0196078431372549,0.16666666666666666,0.7777777777777777,0.40784313725490196,0.4588235294117647,0.0,0.0,0.9882352941176471,0.38268031849431083,0.2386971836399324,0.13508826167486768
0.4702380952380953,0.0,0.0196078431372549,0.17708333333333331,0.23809523809523808,0.0392156862745098,0.13333333333333333,0.11764705882352941,0.0,0.43529411764705883,0.38268031849431083,0.22860568711519774,0.18761163004324588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082194732167989,0.2482507201902053,0.0
0.5047619047619049,0.0,0.0196078431372549,0.16666666666666666,0.7777777777777777,0.40784313725490196,0.4549019607843137,0.0,0.0,0.9921568627450981,0.36409660676800104,0.2347222065728452,0.1606139565230767
0.6470238095238096,0.0,0.0,0.3333333333333333,0.38095238095238093,1.0,0.49411764705882355,0.5333333333333333,0.043062200956937795,0.0,0.0,0.6167895250595063,0.11932164368763958
0.6476190476190476,0.0,1.0,0.0,0.0,0.0,1.0,0.7568627450980392,0.03827751196172249,0.0,0.36409660676800104,0.2387770725102441,0.05067775742671809
0.8029761904761905,0.0,0.8470588235294118,0.44791666666666663,0.0,0.5372549019607843,0.0,0.0,0.0,0.0,0.38268031849431083,0.2386777415169797,0.1067012485997457
0.2017857142857143,0.0,0.0,0.171875,0.06349206349206349,1.0,0.0,1.0,0.0,0.0,0.29608191096586517,0.2327401115780147,0.0
0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.057416267942583726,0.32941176470588235,0.36409660676800104,0.24724085669398618,0.13751773163497527
0.4702380952380953,0.0,0.0196078431372549,0.171875,0.06349206349206349,0.0392156862745098,0.12941176470588234,0.12156862745098039,0.0,0.43529411764705883,0.36409660676800104,0.23940745275387942,0.24892038181300855
0.6476190476190476,0.0,1.0,0.0,0.0,0.0,1.0,0.8352941176470589,0.03827751196172249,0.0,0.38268031849431083,0.2386604564425793,0.0755931797238049
0.23750000000000002,0.0,0.996078431372549,0.484375,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.36409660676800104,0.23983973698822533,0.09303536661017572
0.6380952380952382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26756254955818887,0.30297214307479076,0.0
0.4190476190476191,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38268031849431083,0.23707042927359592,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6502428680524998,0.0398492278236016,0.0
0.5238095238095238,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.36409660676800104,0.23865181278009687,0.0
0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.03137254901960784,0.06698564593301436,0.9647058823529412,0.38268031849431083,0.24695100119333105,0.1677287699804985
0.5238095238095238,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.36409660676800104,0.23870366350412195,0.0
0.18154761904761907,0.0,0.984313725490196,0.6614583333333333,0.0,0.0,0.16862745098039217,0.4980392156862745,0.07177033492822966,0.7372549019607844,0.38268031849431083,0.21920434180613307,0.2207542040907525
0.5047619047619049,0.0,0.0196078431372549,0.16666666666666666,0.3968253968253968,0.40784313725490196,0.4666666666666667,0.0,0.0,0.3686274509803922,0.38268031849431083,0.23874253383675612,0.08192610008523295
0.2017857142857143,0.0,0.0,0.171875,0.06349206349206349,1.0,0.0,1.0,0.0,0.0,0.38268031849431083,0.24311849274466996,0.0
0.7523809523809525,0.0,0.0,0.0,0.0,0.5019607843137255,0.0,0.4117647058823529,1.0,0.07450980392156863,0.23463936301137822,0.30318148095260056,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318616700686092,0.03991285272932955,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231714983085562,0.03970592297413732,0.0
0.2017857142857143,0.0,0.0,0.171875,0.06349206349206349,1.0,0.0,1.0,0.0,0.0,0.36409660676800104,0.23420156130769812,0.0
0.7523809523809525,0.0,0.0,0.0,0.0,0.5019607843137255,0.0,0.4117647058823529,1.0,0.07450980392156863,0.26756254955818887,0.303488467230704,0.0
0.18095238095238098,0.0,0.07450980392156863,0.6666666666666666,0.0,1.0,0.16078431372549018,0.5019607843137255,0.06220095693779904,0.6627450980392157,0.0,0.48289423808254445,0.12122959451986719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116854160069869,0.03991285272932955,0.0
0.4190476190476191,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38268031849431083,0.2366369535377812,0.0
0.6470238095238096,0.0,0.0,0.3333333333333333,0.38095238095238093,1.0,0.49411764705882355,0.5254901960784314,0.043062200956937795,0.0,0.38268031849431083,0.23881375672928648,0.12149518764386108
0.7523809523809525,0.0,0.0,0.0,0.0,0.5019607843137255,0.0,0.4117647058823529,1.0,0.07450980392156863,0.23463936301137822,0.3031950444390576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450961623302295,0.188240284258161,0.0
0.18095238095238098,0.0,0.07058823529411765,0.6666666666666666,0.0,1.0,0.10588235294117647,0.5019607843137255,0.023923444976076555,0.21568627450980393,0.29608191096586517,0.23042480016143027,0.12324604880852846
0.18095238095238098,0.0,0.07058823529411765,0.6666666666666666,0.0,1.0,1.0,0.4980392156862745,0.043062200956937795,0.48627450980392156,0.36409660676800104,0.22121979756622215,0.21455254914664423
0.6470238095238096,0.0,0.0,0.3333333333333333,0.38095238095238093,1.0,0.49411764705882355,0.7686274509803921,0.03827751196172249,0.0,0.36409660676800104,0.23897759170998942,0.05638851650315033
0.4702380952380953,0.0,0.0196078431372549,0.17708333333333331,0.47619047619047616,0.03529411764705882,0.13333333333333333,0.12941176470588234,0.0,0.43529411764705883,0.36409660676800104,0.24972336785086022,0.1332605856908376
0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.019138755980861243,0.796078431372549,0.36409660676800104,0.2471754151704948,0.098053355994391
0.6476190476190476,0.0,1.0,0.0,0.0,0.0,1.0,0.5372549019607843,0.043062200956937795,0.0,0.08659840752844564,0.3038854662949836,0.11659113159338572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46927872602275644,0.1820996831608769,0.0
0.7148809523809524,0.0,0.16078431372549018,0.203125,0.15476190476190477,0.13725490196078433,0.0,0.0,0.0,0.6039215686274509,0.26756254955818887,0.30328542049939067,0.0
0.18095238095238098,0.0,0.0392156862745098,0.6666666666666666,0.031746031746031744,1.0,0.09803921568627451,0.5019607843137255,0.07177033492822966,0.9803921568627451,0.1480409554829326,0.3014977735658363,0.40022990965261956
0.4190476190476191,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36409660676800104,0.23857831133998053,0.0
0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03827751196172249,0.8862745098039215,0.1956994982468579,0.3674451066277394,0.1297456717273814
0.5238095238095238,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.36409660676800104,0.23870582336515153,0.0
0.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.06274509803921569,0.15294117647058825,0.1770334928229665,0.4392156862745098,0.38268031849431083,0.22971343123186405,0.09291365433257756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824559945919793,0.1809413561654233,0.0
0.4190476190476191,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38268031849431083,0.24315980850634383,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156035050411214,0.1860215764471994,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8931937059803073,0.02923082469416871,0.0
0.4190476190476191,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38268031849431083,0.23874901075062316,0.0
0.4702380952380953,0.0,0.0196078431372549,0.18229166666666666,0.4444444444444444,0.03529411764705882,0.13725490196078433,0.13333333333333333,0.0,0.43137254901960786,0.38268031849431083,0.24754173028966203,0.2532505400103412
0.2017857142857143,0.0,0.0,0.171875,0.06349206349206349,1.0,0.0,1.0,0.0,0.0,0.36409660676800104,0.24306682392455045,0.0
0.4,0.0,0.01568627450980392,0.0,0.611111111111111,0.11372549019607843,0.592156862745098,0.00784313725490196,0.9043062200956937,0.0,0.36409660676800104,0.24103264802807767,0.07936191258484337
0.7523809523809525,0.0,0.0,0.0,0.0,0.5019607843137255,0.0,0.4117647058823529,1.0,0.07450980392156863,0.26756254955818887,0.3016379313027807,0.0
0.18095238095238098,0.0,0.09803921568627451,0.6666666666666666,0.0,1.0,0.07450980392156863,0.5019607843137255,0.014354066985645932,0.25098039215686274,0.1480409554829326,0.30283838921720946,0.15159436865037032
0.6470238095238096,0.0,0.0,0.3333333333333333,0.38095238095238093,1.0,0.49411764705882355,0.5843137254901961,0.043062200956937795,0.0,0.36409660676800104,0.24098832913349524,0.10490984084021082
0.2017857142857143,0.0,0.0,0.171875,0.06349206349206349,1.0,0.0,1.0,0.0,0.0,0.38268031849431083,0.24331665224867816,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672211037195462,0.04010348389204519,0.0
0.18095238095238098,0.0,0.08627450980392157,0.6666666666666666,0.0,1.0,0.023529411764705882,0.5019607843137255,0.023923444976076555,0.7647058823529411,0.38268031849431083,0.22930599770233917,0.13060627855111315
